Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_proj_penalty,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-0.10433852225516622,141.98753968253968,1000.0,3,12288,3,0.03959759324789047,0.0002987704918032786,0.053655043710023165,31.3661509513855,0.0057019101921468975,9631.775695800781,6.668188571929932,0.11144852638244629,6.779703855514526,-6.5288219275316806e-09,1.4176869456150598e-07
-0.09693527377956351,145.2736902897584,1000.0,5,20480,2,0.07399538904428482,0.0002979508196721311,0.050630295649170876,22.296127319335938,0.01086605080490699,9402.470703125,6.557798385620117,0.0741424560546875,6.632063150405884,3.730755260278329e-09,1.7161474374915997e-07
-0.15522649799785693,141.38248709139714,1000.0,8,32768,1,0.02797704190015793,0.0002967213114754098,0.05147297059496244,21.64700186252594,0.008149487664923072,10731.162109375,6.67889142036438,0.03883218765258789,6.717924356460571,5.596132890417493e-09,5.969208416445326e-08
-0.20555950199099304,130.54685346151527,1000.0,10,40960,1,0.04019391909241676,0.0002959016393442623,0.046081169974058867,10.087006270885468,0.013052216148935258,12424.522705078125,6.370240926742554,0.03744029998779297,6.40779447555542,7.461510520556658e-09,5.596132890417493e-09
-0.3292256385989395,123.71084346120456,1000.0,13,53248,1,0.027851784601807594,0.00029467213114754107,0.04896001952389876,30.78931427001953,0.026656632544472814,6849.726460774739,6.69936203956604,0.04317760467529297,6.742664337158203,-1.4923021041113316e-08,5.969208416445326e-08
-0.44827425401480847,135.156,1000.0,15,61440,1,0.02628469467163086,0.00029385245901639357,0.04263458354398608,33.58849287033081,0.03552288142964244,8819.769592285156,6.839831829071045,0.03800344467163086,6.878036022186279,-3.730755260278329e-09,7.46151016528529e-08
-0.5507539142202621,133.278,1000.0,18,73728,2,0.07177522778511047,0.0002926229508196723,0.04790372774004936,23.04643088579178,0.03649902471806854,8148.0865478515625,6.688148736953735,0.08246302604675293,6.770818710327148,-3.730755260278329e-09,-3.730755082642645e-08
-0.5946966703355747,135.36200000000002,1000.0,20,81920,1,0.02548268437385559,0.00029180327868852477,0.042304348200559616,22.977694034576416,0.043797440361231565,13954.61328125,6.829901456832886,0.04875755310058594,6.878962993621826,-7.461510520556658e-09,4.66344403093899e-08
-0.5616548320819007,136.91000000000003,1000.0,23,94208,1,0.031040053814649582,0.00029057377049180347,0.04092330268273751,20.764873147010803,0.06017547814796368,13101.25634765625,6.274508953094482,0.038065195083618164,6.312672138214111,-1.1192265780834987e-08,7.46151016528529e-08
-0.563212012840776,139.17800000000003,1000.0,25,102400,1,0.02396877482533455,0.00028975409836065597,0.04137180373072624,17.130621194839478,0.05938343703746796,12327.669311523438,6.66365385055542,0.037093162536621094,6.701024770736694,9.326888150695822e-10,-1.790762524933598e-07
