Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-0.298956487820582,18.247803324771205,1000.0,1,20000,0.006560282,0.0065000855223020645,1.2456887262831828,-2.0599365768703137e-08,23.279524326324463,9.773605346679688,33.05313968658447,-1.1444091230217168e-09,-1.831054596834747e-08,0.9657250642776489,0.25182223320007324,0.021444838494062424,0.10365135222673416,0.26075974106788635,1.0
-0.15962405123205828,49.568272639473946,1000.0,2,40000,0.005412699,0.004585823435543971,2.5408645351980903,-2.8991699707603402e-08,25.394412994384766,9.22193717956543,34.616352558135986,1.831054596834747e-08,-3.051757735406113e-09,0.9377383589744568,0.2967754304409027,0.02274397946894169,0.11364945024251938,0.24809560179710388,1.0
0.08127566947033239,57.15005107764331,1000.0,3,60000,0.0048441053,0.0045983206987926725,1.287350154701312,5.531310520723309e-09,23.475672245025635,9.501385688781738,32.97705960273743,-6.6757199768119335e-09,-6.103515470812226e-09,0.866938054561615,0.32160988450050354,0.026610542088747025,0.11880293488502502,0.2723192274570465,1.0
0.206057184506728,55.778999999999996,1000.0,4,80000,0.00472586,0.004096197677705034,1.9923053908499941,-3.9672851670502496e-08,23.599495887756348,8.930723905563354,32.53022599220276,6.103515470812226e-09,-3.204345588869728e-08,0.8174790740013123,0.31528183817863464,0.029927920550107956,0.12375717610120773,0.29280129075050354,1.0
-0.007094401655527427,46.59499999999999,1000.0,5,100000,0.004478887,0.0032960004321518975,1.0915313772904645,-1.0681151962899094e-08,23.564146280288696,8.621786117553711,32.185943603515625,-1.5258788677030566e-09,-1.2207030941624453e-08,0.7474067807197571,0.33867743611335754,0.035802699625492096,0.13841646909713745,0.32751962542533875,1.0
-0.08492039775132816,45.527,1000.0,6,120000,0.004711669,0.0043413396700801455,0.8805853084204304,-6.103515470812226e-09,23.260268688201904,8.532318592071533,31.792593955993652,9.155272984173735e-09,3.051757735406113e-09,0.8206276893615723,0.3333146274089813,0.029698707163333893,0.13647936284542084,0.27661213278770447,1.0
-0.2502940645610405,31.608000000000004,1000.0,7,140000,0.004276131,0.004727061890113126,0.9899835447027425,-1.0681151962899094e-08,23.102338314056396,8.68189263343811,31.784247875213623,1.5258788677030566e-09,-1.2207030941624453e-08,0.7150952219963074,0.3383057713508606,0.03911128640174866,0.15108560025691986,0.33183160424232483,1.0
-0.18902031294062316,34.822,1000.0,8,160000,0.005130143,0.004299660789584563,1.8946563437106503,-5.187987994759169e-08,22.8209969997406,8.883453607559204,31.704458236694336,3.814697002724188e-09,-3.662109193669494e-08,0.6221314668655396,0.3210494816303253,0.051673226058483124,0.1944665014743805,0.3547402620315552,1.0
-0.26618617698868297,60.17999999999999,1000.0,9,180000,0.0045350906,0.0052003947875587046,1.5661219997960292,5.111694179049664e-08,22.99033784866333,9.274715662002563,32.26505780220032,-1.525878801089675e-08,3.356933575560106e-08,0.7208738327026367,0.32453715801239014,0.03848676383495331,0.13359133899211884,0.35829490423202515,1.0
-0.1549232408431141,66.258,1000.0,10,200000,0.0062296586,0.005743551828785782,1.8064872305104687,-1.678466787780053e-08,24.36805033683777,9.309643983840942,33.67769813537598,3.051757735406113e-09,-6.103515470812226e-09,0.7585000991821289,0.28445160388946533,0.03476310521364212,0.16161981225013733,0.29455941915512085,1.0
-0.08814623902012096,53.253,1000.0,11,220000,0.005422297,0.00510791263107068,1.6649070070048047,4.5776360479976574e-09,23.51067543029785,8.63993525505066,32.150615215301514,-9.155272984173735e-09,-9.155272984173735e-09,0.6271368265151978,0.30687370896339417,0.05085167661309242,0.186677023768425,0.3383186459541321,1.0
-0.11607464811521669,40.569,1000.0,12,240000,0.005123944,0.005372878913560016,1.5720283333662968,4.1961669694501325e-09,23.620330095291138,8.57822299003601,32.19855499267578,-1.2207030941624453e-08,-6.866454960174906e-09,0.6755766868591309,0.3084368109703064,0.0438208281993866,0.1755073368549347,0.31374800205230713,1.0
-0.6796050087679311,33.894,1000.0,13,260000,0.0051001296,0.005116617413694454,1.2351159776471983,2.7465818064342784e-08,23.202503442764282,9.071601629257202,32.274110317230225,0.0,2.4414061883248905e-08,0.6677504181861877,0.321108341217041,0.04485403746366501,0.16294421255588531,0.3481229245662689,1.0
-0.9672189952186786,25.378999999999998,1000.0,14,280000,0.005043779,0.007889715560183972,1.0299648105528705,-6.103515914901436e-09,22.664451599121094,9.568719387054443,32.23317885398865,-9.155272984173735e-09,-1.525878801089675e-08,0.7448999285697937,0.3252599537372589,0.036044083535671234,0.18019263446331024,0.2871345281600952,1.0
-1.5061743173040796,19.398999999999997,1000.0,15,300000,0.006591143,0.004619225930232721,0.8510087642700049,3.967284811778882e-08,22.88274383544922,9.341802597045898,32.2245512008667,-1.831054596834747e-08,1.907348590179936e-08,0.8515333533287048,0.24466511607170105,0.027582045644521713,0.1573481410741806,0.287322998046875,1.0
-1.5437974363355305,18.679000000000002,1000.0,16,320000,0.0074694683,0.005615999495497887,0.9918299778821362,1.5258788677030566e-09,23.2294020652771,9.369278907775879,32.598700523376465,-6.103515470812226e-09,9.155272984173735e-09,0.7757195830345154,0.2184399664402008,0.03323688358068466,0.16977010667324066,0.2815965414047241,1.0
