Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Train/LagragianMultiplier,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-0.8294695133007254,138.10523353559924,1000.0,1,20000,0.006876877974718809,0.0,0.005273885562775692,2.6507669425124574,-0.019862813875079155,25.69706916809082,8.689159631729126,34.38624095916748,1.907348501362094e-09,-7.934570334100499e-08,0.9795228838920593,0.24626177549362183,0.020844940096139908,0.1111309602856636,0.25140994787216187,1.0
-0.3935443463768048,98.98991925864779,1000.0,2,40000,0.007419010158628225,0.01717188209295273,0.003035059871350765,2.6690681117355446,-0.02424911968410015,23.07575821876526,8.315537214279175,31.391310453414917,1.4877318932349226e-08,6.713867151120212e-08,0.8362688422203064,0.2395523339509964,0.028598153963685036,0.12299346178770065,0.2864537239074707,1.0
0.39824784714027717,109.40816083557198,1000.0,3,60000,0.006997894030064344,0.04259950667619705,0.010676480471126877,2.282697634750111,-0.018440300598740578,22.073331117630005,8.087215662002563,30.160552978515625,2.25067129377976e-08,-3.05175760217935e-08,1.1108003854751587,0.25624439120292664,0.016209054738283157,0.0956118032336235,0.23068447411060333,1.0
1.594604138269689,124.73700000000001,1000.0,4,80000,0.006271529011428356,0.0716618001461029,0.012331788477363291,2.478213304357164,-0.015044286847114563,23.323089599609375,8.191117286682129,31.514214038848877,-6.103515470812226e-09,-4.1198727984692596e-08,1.3719748258590698,0.2819403409957886,0.010625203140079975,0.066155344247818,0.20549964904785156,1.0
3.0508889327391815,123.338,1000.0,5,100000,0.0063985311426222324,0.10265620797872543,0.01600722592579094,2.2076112465873647,-0.017195390537381172,22.594359159469604,8.761977434158325,31.35634684562683,6.1035152043587e-08,5.187987994759169e-08,1.1986587047576904,0.2942391633987427,0.013919979333877563,0.07349615544080734,0.24547366797924042,1.0
4.742212056354888,128.17000000000002,1000.0,6,120000,0.0068258787505328655,0.13491331040859222,0.019181952582209543,2.6779184782580967,-0.019469592720270157,23.01243257522583,8.388033628463745,31.400468349456787,1.1444091896350983e-08,1.098632793627985e-07,1.0771551132202148,0.2734261155128479,0.017237460240721703,0.09051966667175293,0.25384098291397095,1.0
6.242258403458958,143.72,1000.0,7,140000,0.006692057475447655,0.16816368699073792,0.03482028277484095,2.4215799300154304,-0.01987108215689659,23.166091918945312,8.866360902786255,32.03245496749878,1.525878801089675e-08,-9.155272984173735e-09,1.054690957069397,0.2869623899459839,0.017979569733142853,0.08421043306589127,0.27208197116851807,1.0
7.4732042474663345,149.136,1000.0,8,160000,0.00544817466288805,0.20217226445674896,0.027180972008426098,2.707583156360942,-0.017336146906018257,23.434023141860962,9.20893931388855,32.64296555519104,-1.525878801089675e-08,4.577636758540393e-08,1.1337648630142212,0.306280255317688,0.01555907353758812,0.07459839433431625,0.27014443278312683,1.0
8.491189322563782,146.36800000000002,1000.0,9,180000,0.006438900716602802,0.2367236316204071,0.023404499665377245,2.535136431303753,-0.02337834984064102,22.787840366363525,8.88396668434143,31.67180871963501,0.0,-4.882812376649781e-08,0.8832370042800903,0.29024574160575867,0.02563747763633728,0.10588856786489487,0.3286159038543701,1.0
9.641650871501318,138.82899999999998,1000.0,10,200000,0.005151492543518543,0.2715928852558136,0.039026832381251514,2.2673301869516918,-0.016755202785134315,21.72032856941223,8.860732555389404,30.581063747406006,-8.01086397217432e-09,-3.662109193669494e-08,1.1962131261825562,0.3129458427429199,0.01397695392370224,0.07632903754711151,0.26161375641822815,1.0
11.2744320385704,117.54,1000.0,11,220000,0.005723745562136173,0.30632147192955017,0.04071968369613028,2.127827359081074,-0.01915651746094227,21.93967604637146,8.686369895935059,30.62604784965515,6.866454960174906e-09,2.7465819840699623e-08,1.0595334768295288,0.3040992021560669,0.017815597355365753,0.09301206469535828,0.28701236844062805,1.0
12.611598076377202,106.24299999999998,1000.0,12,240000,0.005821230821311474,0.3406718373298645,0.03722923100113299,2.090118149625268,-0.021233055740594864,22.315181732177734,8.942172765731812,31.25735592842102,2.2888182460434336e-09,-9.155272984173735e-09,0.95539790391922,0.2887621223926544,0.021910950541496277,0.11354631930589676,0.3022427558898926,1.0
12.753960392865608,114.96699999999998,1000.0,13,260000,0.005288395099341869,0.3749275803565979,0.039590907617691594,2.1061838374016393,-0.023073406890034676,24.161240577697754,8.486449480056763,32.64769434928894,-1.2207030941624453e-08,-3.05175760217935e-08,0.867549479007721,0.313585102558136,0.026573043316602707,0.10731761157512665,0.36146077513694763,1.0
12.627136098658756,124.838,1000.0,14,280000,0.0055293249897658825,0.4093250632286072,0.04070435494516685,1.9163490541801331,-0.02062731236219406,24.486653089523315,8.793493509292603,33.280150175094604,-3.814697002724188e-09,-6.103515470812226e-09,0.9530035257339478,0.3050830662250519,0.022021189332008362,0.09347857534885406,0.320127934217453,1.0
12.856071001084644,131.36999999999998,1000.0,15,300000,0.0055213370360434055,0.4439719319343567,0.04650498154650259,2.1074708385452343,-0.024550490081310272,23.90230894088745,8.793400526046753,32.69572997093201,3.051757735406113e-09,2.4414061883248905e-08,0.8104952573776245,0.3011070191860199,0.03044590726494789,0.11909260600805283,0.3715098798274994,1.0
13.87736724011387,125.61000000000001,1000.0,16,320000,0.005232520867139101,0.4787084460258484,0.03930431413731188,1.7438801049047215,-0.019090577960014343,23.477595567703247,9.026108741760254,32.5037055015564,3.662109193669494e-08,-5.340575981449547e-08,1.0381361246109009,0.30965328216552734,0.01855757087469101,0.0889761745929718,0.2982780933380127,1.0
13.85309941088278,112.87299999999998,1000.0,17,340000,0.005427095107734203,0.513231635093689,0.045270720558466426,1.8783841988083663,-0.02603178285062313,23.173582792282104,9.001674890518188,32.175259590148926,-6.103515470812226e-09,-6.103515470812226e-09,0.7647029757499695,0.3039562404155731,0.03420143201947212,0.11934173107147217,0.3974827527999878,1.0
13.757814004747805,112.704,1000.0,18,360000,0.005655772052705288,0.5475711226463318,0.04231712043309098,2.1086790669116247,-0.028582165017724037,22.850178718566895,8.930143594741821,31.78032374382019,1.2207030941624453e-08,-4.577636492086867e-09,0.6984605193138123,0.2964709997177124,0.04099643602967262,0.12187571823596954,0.42446351051330566,1.0
13.856615835024893,119.46400000000001,1000.0,19,380000,0.005430229939520359,0.5819188356399536,0.04610857413903733,1.9291194208488343,-0.02318224124610424,23.51056456565857,8.798062562942505,32.30862879753113,6.103515470812226e-09,1.831054596834747e-08,0.8350824117660522,0.3020217716693878,0.02867947705090046,0.10747895389795303,0.3616670072078705,1.0
14.623589641830383,119.52099999999999,1000.0,20,400000,0.0058676498010754585,0.616276741027832,0.03969586965194933,1.7708413117250819,-0.026176922023296356,22.616246223449707,8.773098945617676,31.389346837997437,-3.051757735406113e-09,-2.7465819840699623e-08,0.7864984273910522,0.29465746879577637,0.03233211487531662,0.12657113373279572,0.3746446669101715,1.0
14.889111617655562,104.3,1000.0,21,420000,0.004618990235030651,0.6502590179443359,0.04447946929414371,1.813588555337517,-0.023380711674690247,23.247284650802612,8.641983985900879,31.889270067214966,-3.051757735406113e-09,1.2207030941624453e-08,0.8065916895866394,0.32418787479400635,0.030741311609745026,0.11041206866502762,0.40192317962646484,1.0
13.731701889253344,109.502,1000.0,22,440000,0.0051911575719714165,0.6840565204620361,0.04406824528601519,2.362042477252377,-0.02735326439142227,21.918357372283936,8.861085176467896,30.779444217681885,1.2207030941624453e-08,3.05175760217935e-08,0.701154887676239,0.30398496985435486,0.04068196192383766,0.14761888980865479,0.4335489571094513,1.0
14.4553272671044,118.16400000000002,1000.0,23,460000,0.005295604467391968,0.7179199457168579,0.05869557654046139,2.018377337979663,-0.0284853745251894,23.13184094429016,8.082206964492798,31.214049577713013,5.340575981449547e-09,0.0,0.6835951209068298,0.29312270879745483,0.04279883950948715,0.15435200929641724,0.42879578471183777,1.0
14.776399610453506,121.148,1000.0,24,480000,0.0057968380860984325,0.7519176006317139,0.04403805000244812,1.8877140914178958,-0.02664954774081707,23.71972393989563,8.639509201049805,32.359236001968384,1.0681151962899094e-08,9.155272984173735e-09,0.7576341032981873,0.2991423010826111,0.03484261780977249,0.11497475951910019,0.39483746886253357,1.0
14.15014956796811,101.416,1000.0,25,500000,0.005879387725144625,0.7855099439620972,0.043798124043947194,1.8650184974169275,-0.03298565745353699,22.593422889709473,8.632914066314697,31.226338863372803,-9.155272984173735e-09,-2.7465819840699623e-08,0.6091023683547974,0.2805294990539551,0.05390751361846924,0.17580585181713104,0.46056216955184937,1.0
13.3954264718726,95.19800000000001,1000.0,26,520000,0.0053169382736086845,0.8185688257217407,0.05120593204524866,1.6936235599077432,-0.02532973513007164,22.733407020568848,8.714019536972046,31.44742774963379,-3.051757735406113e-09,3.05175760217935e-08,0.7799335718154907,0.3088952898979187,0.03287869691848755,0.12597046792507172,0.3960533142089844,1.0
12.439280243345264,94.119,1000.0,27,540000,0.0053889998234808445,0.8511279225349426,0.04455486398641091,1.780425613397246,-0.03270620107650757,22.03037667274475,8.826104164123535,30.856483936309814,5.531310964812519e-09,2.4414061883248905e-08,0.5941512584686279,0.3043745756149292,0.05665469169616699,0.15224634110927582,0.5122846364974976,1.0
13.415475044889536,95.439,1000.0,28,560000,0.005691227037459612,0.8832894563674927,0.05298881665536553,1.9227905436306243,-0.029486775398254395,22.546725034713745,8.696392059326172,31.24311852455139,0.0,1.2207030941624453e-08,0.68631911277771,0.3024864196777344,0.042459774762392044,0.14690250158309937,0.4407372772693634,1.0
15.061263966879045,99.16399999999999,1000.0,29,580000,0.005409896839410067,0.9152175784111023,0.05827672529823271,1.8034625673369997,-0.031012291088700294,23.33450722694397,8.29818868637085,31.63269853591919,8.01086397217432e-09,-2.4414061883248905e-08,0.627244234085083,0.3027946650981903,0.05083426088094711,0.1585748791694641,0.48273807764053345,1.0
16.08923193002353,103.506,1000.0,30,600000,0.0055763632990419865,0.9470759034156799,0.053744253123499404,1.812206135168197,-0.03329465910792351,22.901702165603638,8.738929986953735,31.640633821487427,-2.6702879907247734e-09,-1.2207030941624453e-08,0.5978317856788635,0.29849955439567566,0.055959247052669525,0.15902294218540192,0.4993036091327667,1.0
