Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-0.298956487820582,18.247803324771205,1000.0,1,20000,40,0.012065689079463482,0.00029939999999999996,0.0052032973421678045,0.7782774766192982,-0.013071490246293019,21.20348310470581,86.14125180244446,107.34475684165955,-1.1444091230217168e-09,-1.831054596834747e-08
-0.09214574429845532,58.880449271019415,1000.0,2,40000,34,0.02030210755765438,0.00029879999999999994,0.004973125477182999,2.0754245230884307,-0.01849314907679131,19.761085271835327,72.83610606193542,92.5971930027008,-8.01086397217432e-09,7.019043124500968e-08
0.5685476187333659,79.3658877063582,1000.0,3,60000,28,0.020556868985295296,0.00029819999999999993,0.00855062597022434,2.5104229585771307,-0.018383353386654096,20.16881036758423,58.92955803871155,79.09837174415588,3.280639404579233e-08,-1.2207030941624453e-08
2.1080306787251493,113.894,1000.0,4,80000,18,0.020534558221697807,0.0002975999999999999,0.009655518356210133,3.6594458037777744,-0.016767966328849995,20.704078912734985,38.30977988243103,59.013864278793335,3.662109193669494e-08,-1.5258788721439487e-07
3.7653549169921896,131.962,1000.0,5,100000,24,0.020915817469358444,0.0002969999999999999,0.00944644292471613,3.3419253569060623,-0.02029978675802245,20.682335138320923,51.81126022338867,72.49359917640686,-2.6702879907247734e-09,-2.1362303925798187e-08
5.098228440949098,136.748,1000.0,6,120000,21,0.02018781565129757,0.0002963999999999999,0.010842171901173602,2.681869299557226,-0.019697587207275973,20.763068914413452,48.17952275276184,68.94259881973267,6.694793341921468e-08,1.678466787780053e-08
6.456905508330671,148.72199999999998,1000.0,7,140000,20,0.020736053586006165,0.00029579999999999987,0.010456118573205539,4.263082230300568,-0.020530535303615628,20.246545791625977,43.99820256233215,64.24476909637451,7.629394005448376e-09,1.083374030486084e-07
7.829631628257248,179.64499999999998,1000.0,8,160000,24,0.021207641810178757,0.0002951999999999999,0.012475617286596444,3.566607671503188,-0.0217742986697654,19.8340322971344,53.83398365974426,73.66804003715515,4.3487546008691425e-08,1.083374030486084e-07
9.098795776080012,179.33699999999996,1000.0,9,180000,16,0.021616563200950623,0.0002945999999999999,0.014450010510508161,3.345187257023189,-0.01852976082675025,19.208741664886475,35.37123942375183,54.57999539375305,3.9672851670502496e-08,2.4414061883248905e-08
9.758220177402416,177.943,1000.0,10,200000,17,0.02003229223191738,0.0002939999999999999,0.01437245922877592,4.377816870301721,-0.019099227917635995,19.37328577041626,35.81492567062378,55.188217878341675,5.7983395862493126e-08,1.8463134665580583e-07
9.876196929613775,211.477,1000.0,11,220000,19,0.020042654126882553,0.00029339999999999987,0.016268908972653828,4.485647161307206,-0.023313880344933927,19.60489296913147,41.141743183135986,60.746644020080566,2.9754637864698452e-08,-1.6479491193877038e-07
10.354596156816035,226.66500000000002,1000.0,12,240000,19,0.02164803445339203,0.0002927999999999999,0.01815189231686358,4.623720186506778,-0.022601536690608753,19.715622663497925,42.08968162536621,61.80532193183899,2.8991697931246563e-08,1.2207030941624453e-08
11.6936661465523,200.55300000000003,1000.0,13,260000,11,0.020306454971432686,0.0002921999999999999,0.02210210067591425,5.02046813789648,-0.019166825233704124,19.48822593688965,24.661251068115234,44.14950656890869,1.0681151962899094e-08,-6.103515470812226e-09
13.280353285658162,177.91200000000003,1000.0,14,280000,13,0.02004769630730152,0.0002915999999999999,0.022038231958569004,5.072929001288087,-0.019231618029328875,18.61041831970215,30.28903865814209,48.899460792541504,5.340575981449547e-09,-2.4414061883248905e-08
14.95461849841799,176.956,1000.0,15,300000,15,0.020236024633049965,0.00029099999999999986,0.02413033002231734,5.404364493657479,-0.020278685025204295,19.35833215713501,34.57855224609375,53.93688917160034,7.019043124500968e-08,6.103515470812226e-09
15.947515136787306,197.28500000000003,1000.0,16,320000,14,0.021353978663682938,0.00029039999999999985,0.024006750737922626,4.718032891513114,-0.019359937032161,19.520270586013794,30.152252197265625,49.67252779006958,-3.051757735406113e-09,3.662109193669494e-08
