Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_proj_penalty,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-0.5561739731008293,143.46177523993896,1000.0,1,20000,1,82.46955871582031,0.000298,0.042835476031651894,20.81269309162713,0.2679226714195297,12433.405419297873,31.550263166427612,4.639855623245239,36.190131425857544,6.103515470812226e-09,1.098632793627985e-07
-0.3828612474200516,132.46299096385866,1000.0,2,40000,1,59.15492248535156,0.000296,0.02676277286328447,10.437122792100753,0.32230670492465313,25796.177344374002,30.10655450820923,4.278897762298584,34.3854615688324,-1.3732909920349812e-08,1.098632793627985e-07
-0.5751800257885576,112.6573915862048,1000.0,3,60000,1,93.32609558105469,0.000294,0.019791953557263167,12.025249644971122,0.42909442115063295,20417.85912539936,31.21923017501831,3.016850471496582,34.23608660697937,9.155272984173735e-09,-9.155272984173735e-09
-0.6814568413741678,93.27000000000001,1000.0,4,80000,1,118.6142807006836,0.000292,0.01461090879461255,10.527040972115513,0.32668724688240136,16200.972537689697,30.108157634735107,4.550046920776367,34.65822505950928,6.866454960174906e-09,3.05175760217935e-08
-0.4967948237975815,76.672,1000.0,5,100000,1,46.78936767578125,0.00029,0.011206820403365568,6.589310553888924,0.42328173369050215,25147.630020092853,30.52587056159973,4.390875577926636,34.91676735877991,1.678466787780053e-08,2.7465819840699623e-08
-0.28722434196497815,86.646,1000.0,6,120000,1,32.15838623046875,0.000288,0.010143027402841436,14.409841994508007,0.27612327392727803,13384.30738630691,28.983513116836548,2.1027727127075195,31.0863254070282,3.051757735406113e-09,2.1362303925798187e-08
-0.2490691516906939,86.062,1000.0,7,140000,1,43.26332473754883,0.000286,0.008230638560859826,8.418681458543285,0.3696002769774903,14671.416625586562,31.181728839874268,4.036030292510986,35.217774391174316,1.5258788677030566e-09,3.051757735406113e-09
-0.1884594393648867,89.923,1000.0,8,160000,1,37.13541793823242,0.000284,0.009046560419669832,8.007686091688113,0.23308657413830583,17266.985942804014,29.095885515213013,2.465268850326538,31.56116032600403,-7.629394338515283e-10,-1.831054596834747e-08
-0.08763225598475526,88.79100000000003,1000.0,9,180000,1,22.2501277923584,0.000282,0.008876811720418949,14.114945906800584,0.21470102652336082,7541.905987919329,30.553184509277344,2.093282699584961,32.646472215652466,-1.2207030941624453e-08,-3.05175760217935e-08
0.004758007098152093,118.297,1000.0,10,200000,1,28.122905731201172,0.00028000000000000003,0.007647401175667017,8.63073325766542,0.24034668123438813,11256.603868185903,31.062012910842896,3.7876954078674316,34.84972429275513,6.484984993448961e-09,-3.662109193669494e-08
