Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
8.00558340533058,128.119,1000.0,21,420000,11,0.02144067920744419,0.6527677774429321,0.00028739999999999983,0.02637532766504825,3.086177610949379,-0.0422427598273394,30.7860107421875,33.952977895736694,64.73899102210999,6.484984993448961e-09,2.4414061883248905e-08
8.069819102794867,127.357,1000.0,22,440000,12,0.02106497250497341,0.6898295879364014,0.0002867999999999998,0.02541823402995341,2.670159603349063,-0.04485943257417907,30.784462928771973,37.36962342262268,68.15408754348755,4.76837147544984e-09,-6.103515470812226e-09
8.557197180946677,137.40000000000003,1000.0,23,460000,9,0.02030872367322445,0.7273019552230835,0.0002861999999999998,0.024390365767405414,3.6617150266711325,-0.043260213661440346,29.070807218551636,26.633005380630493,55.70381474494934,1.678466787780053e-08,-6.103515470812226e-09
8.313338207660276,134.55500000000004,1000.0,24,480000,8,0.02022193931043148,0.7650546431541443,0.0002855999999999998,0.028143918852116496,3.643778036149165,-0.03892519161218224,29.995287656784058,23.402475833892822,53.397764921188354,-6.103515470812226e-09,-1.2207030941624453e-08
7.7286806341175405,126.76700000000001,1000.0,25,500000,10,0.02290554717183113,0.8028662800788879,0.00028499999999999977,0.03385926117174351,3.0543554570347355,-0.044025520432276276,30.362160205841064,32.13826847076416,62.5004301071167,-5.7220459481754915e-09,-2.1362303925798187e-08
8.32988221926177,114.27000000000002,1000.0,26,520000,10,0.02139885723590851,0.840415894985199,0.00028439999999999976,0.03761461179066723,3.1284091321424174,-0.0448621831075571,30.489680767059326,29.859164237976074,60.34884810447693,-5.340575981449547e-09,1.678466787780053e-08
9.597484444799937,112.48799999999999,1000.0,27,540000,10,0.021414032205939293,0.8776856064796448,0.00028379999999999974,0.03637243227396434,2.874136960696869,-0.048497299780361,29.990382432937622,31.449347257614136,61.43973135948181,3.051757735406113e-09,-1.525878801089675e-08
9.366523478657225,120.38900000000001,1000.0,28,560000,10,0.021543465554714203,0.9149131178855896,0.00028319999999999973,0.03283128310709049,2.711489227537911,-0.044595860259030194,30.031129837036133,29.52001404762268,59.55114555358887,-1.5258788677030566e-09,6.103515470812226e-09
8.52474858752383,116.829,1000.0,29,580000,8,0.02021101489663124,0.9520060420036316,0.0002825999999999997,0.030746177086582817,3.079789062539419,-0.04295487291352175,29.812796592712402,25.71350359916687,55.52630162239075,-1.1825560974898508e-08,6.103515470812226e-09
7.944344079471615,122.59899999999998,1000.0,30,600000,9,0.021635746583342552,0.9891281127929688,0.0002819999999999997,0.030536086217526386,3.904472380104241,-0.051444753195811425,31.145795822143555,27.840359687805176,58.98615622520447,4.577636492086867e-09,5.035400363340159e-08
8.265695731769878,137.142,1000.0,31,620000,9,0.02206539735198021,1.0266294479370117,0.00028139999999999974,0.03144791798601981,3.720302375022257,-0.052047040301580395,29.338850736618042,27.466052293777466,56.80490446090698,7.629394005448376e-09,-7.171630755919978e-08
7.719458655696002,146.98499999999999,1000.0,32,640000,11,0.020683113485574722,1.0646746158599854,0.0002807999999999997,0.024619099859882934,3.4702996719794115,-0.05148291938015534,30.469818353652954,36.07958436012268,66.54940390586853,-1.3732909920349812e-08,0.0
6.8712169734841995,136.29899999999998,1000.0,33,660000,10,0.02131301909685135,1.1029303073883057,0.0002801999999999997,0.024062490816445303,2.9969085466366607,-0.0487359971349565,30.408773183822632,28.724691152572632,59.13346576690674,-1.525878801089675e-08,-3.051757735406113e-09
6.773436136650657,129.261,1000.0,34,680000,9,0.020240530371665955,1.1411869525909424,0.0002795999999999997,0.0257179331445037,3.4596985902691464,-0.054640056303562445,30.965078592300415,29.606690883636475,60.57177138328552,-6.103515470812226e-09,-1.2207030941624453e-08
7.615203968603538,115.37299999999998,1000.0,35,700000,9,0.022153599187731743,1.1790714263916016,0.0002789999999999997,0.02705675305155287,2.969866036374306,-0.04770110965431012,30.607877731323242,27.770347833633423,58.37822699546814,1.907348501362094e-09,3.204345588869728e-08
7.817784823990005,102.13500000000002,1000.0,36,720000,8,0.02003730647265911,1.2162452936172485,0.00027839999999999967,0.028479019971787572,3.5595539322200294,-0.04562181568653963,29.517860412597656,24.055708169937134,53.57357096672058,-4.577636492086867e-09,6.408691177739456e-08
8.162706286939567,97.34200000000001,1000.0,37,740000,9,0.020541561767458916,1.2526410818099976,0.00027779999999999965,0.02612155189001744,3.0433985608919825,-0.048916829954257536,30.029104471206665,26.635667085647583,56.6647732257843,-6.103515470812226e-09,-4.1198727984692596e-08
8.245064704128266,109.89800000000002,1000.0,38,760000,10,0.022175002843141556,1.2887215614318848,0.00027719999999999964,0.027925833339353626,3.5304331285504107,-0.06563618248834396,31.73491644859314,31.235617637634277,62.97053551673889,0.0,3.662109193669494e-08
8.113402997041511,118.431,1000.0,39,780000,9,0.021686168387532234,1.3247697353363037,0.0002765999999999996,0.030004461063154738,2.9187044981823433,-0.050211274701497596,29.702054738998413,28.509955167770386,58.21201181411743,-7.629394005448376e-09,-3.356933575560106e-08
7.692419519033374,112.98800000000001,1000.0,40,800000,10,0.02192559838294983,1.3606294393539429,0.0002759999999999996,0.0277746974118649,2.612849013588299,-0.0507354355783175,30.17311930656433,31.8125901222229,61.985710859298706,-2.1362303925798187e-08,-6.942748598248727e-08
7.037775508728648,99.12499999999999,1000.0,41,820000,8,0.022683829069137573,1.3958990573883057,0.0002753999999999996,0.03329891124338554,2.7862303043944765,-0.04545353297828533,32.116265296936035,26.743900060653687,58.860167503356934,0.0,-6.1035152043587e-08
7.021629044667461,90.95200000000001,1000.0,42,840000,7,0.02204849198460579,1.4303810596466064,0.0002747999999999996,0.030882956541731225,3.517429500940672,-0.04231804675014119,28.505282163619995,21.99441409111023,50.4996976852417,1.4495848965623281e-08,1.2207030941624453e-08
7.05094361820097,99.981,1000.0,43,860000,7,0.021106882020831108,1.4644532203674316,0.0002741999999999996,0.026535432146023066,3.560735941150862,-0.04811158774668008,29.0753231048584,21.35193967819214,50.42726373672485,-9.918212917625624e-09,-1.2207030941624453e-08
6.990439658261366,114.18900000000001,1000.0,44,880000,6,0.020366407930850983,1.498609185218811,0.0002735999999999996,0.026683666220151038,4.782135893171207,-0.04649534646354227,28.090173959732056,18.416348218917847,46.50652360916138,-3.051757735406113e-09,-5.035400363340159e-08
7.522528722942252,112.36699999999999,1000.0,45,900000,9,0.020639674738049507,1.5327842235565186,0.00027299999999999964,0.024789014184185595,3.0949558674717865,-0.04701336227386481,30.446134090423584,27.7966206073761,58.242756605148315,0.0,-1.0375975989518338e-07
7.790840862918431,107.83900000000001,1000.0,46,920000,7,0.02031954936683178,1.5668354034423828,0.00027239999999999963,0.025100946165825314,3.9978931002941156,-0.051844829349132066,29.732640743255615,22.738725185394287,52.471368074417114,-3.051757735406113e-09,2.1362303925798187e-08
7.611770995747882,119.708,1000.0,47,940000,8,0.021634060889482498,1.6011484861373901,0.0002717999999999996,0.03490606440713231,4.019133133296007,-0.05956828534400787,29.225026845932007,26.29297137260437,55.51799917221069,-1.5258788677030566e-09,-9.155272984173735e-09
7.562142458971048,133.76500000000001,1000.0,48,960000,8,0.020472930744290352,1.6361137628555298,0.0002711999999999996,0.025702361023788468,3.9118734999491385,-0.057151251659243583,31.239538192749023,25.223739862442017,56.463279008865356,1.907348501362094e-09,-9.155272984173735e-09
7.820847715051121,130.327,1000.0,49,980000,6,0.02023932710289955,1.6715490818023682,0.00027059999999999964,0.030685397358938528,5.121987788187175,-0.048067838434602064,30.19841504096985,19.762882232666016,49.96129822731018,1.907348501362094e-09,-2.1362303925798187e-08
7.683037197480772,121.047,1000.0,50,1000000,9,0.02141924388706684,1.7071186304092407,0.0002699999999999996,0.032010857193384624,3.048446185651467,-0.058607238185825736,29.97259497642517,28.612547636032104,58.58514404296875,-1.907348501362094e-09,-5.187987994759169e-08
7.66099424986219,119.99099999999999,1000.0,51,1020000,7,0.021565478295087814,1.742773413658142,0.0002693999999999996,0.028187640354765,4.360356531530578,-0.06115073002347768,30.518301963806152,22.348707675933838,52.867011308670044,-3.051757735406113e-09,-1.5258788677030566e-09
7.36121693840077,128.85399999999998,1000.0,52,1040000,7,0.022103125229477882,1.778770089149475,0.0002687999999999996,0.02791794029836824,5.079744596668489,-0.05739542751967064,30.27152967453003,23.122377634048462,53.393908977508545,3.051757735406113e-09,0.0
7.5486709465762605,150.727,1000.0,53,1060000,7,0.021571414545178413,1.815693736076355,0.0002681999999999996,0.036017502918635425,4.93588804937508,-0.06910768937487843,30.79428219795227,22.49380087852478,53.28808522224426,0.0,3.05175760217935e-08
7.772783315144761,145.301,1000.0,54,1080000,8,0.02161630243062973,1.8532686233520508,0.00026759999999999957,0.027146016303732538,4.011507622159708,-0.0592276385967462,29.745015621185303,22.863298892974854,52.60831570625305,-6.103515470812226e-09,1.831054596834747e-08
7.925413813549338,125.247,1000.0,55,1100000,5,0.02003515511751175,1.8908284902572632,0.00026699999999999955,0.030149703246716873,4.8104076981163635,-0.040050750555464636,31.830647468566895,15.711143493652344,47.54179334640503,-1.5258788677030566e-09,7.019043124500968e-08
7.297338009800066,116.63700000000001,1000.0,56,1120000,6,0.02039278857409954,1.9281103610992432,0.00026639999999999954,0.025877721663227223,4.291586928347302,-0.053151278095012404,30.54488182067871,17.916870594024658,48.461754322052,-2.0599363992346298e-08,3.05175760217935e-08
7.190899435827499,127.79,1000.0,57,1140000,8,0.02100905403494835,1.9654805660247803,0.0002657999999999995,0.025230783783940794,3.865468139037157,-0.06667532623572923,31.688961505889893,25.696340322494507,57.38530373573303,-9.155272984173735e-09,-6.103515470812226e-09
6.494901680347222,135.595,1000.0,58,1160000,8,0.020009713247418404,2.003155469894409,0.0002651999999999995,0.02797816760768108,3.79314001099751,-0.06747897569842923,30.055880308151245,26.411516904830933,56.467398166656494,7.629394338515283e-10,1.2207030941624453e-08
6.565758384786231,137.84600000000003,1000.0,59,1180000,6,0.020003708079457283,2.04115891456604,0.0002645999999999995,0.026931473528579497,4.618202388350067,-0.05487517024369571,30.645588397979736,19.418378353118896,50.063968896865845,-1.831054596834747e-08,-5.493163968139925e-08
6.567244527827936,136.936,1000.0,60,1200000,8,0.020026039332151413,2.0794193744659424,0.0002639999999999995,0.03192830920783273,3.4894641533541604,-0.05744329690687751,30.29843521118164,25.10933542251587,55.40777254104614,2.861022807554292e-10,-4.882812376649781e-08
6.866038645259019,117.617,1000.0,61,1220000,7,0.02057160809636116,2.1173226833343506,0.00026339999999999946,0.02593260080375488,3.597836952892845,-0.05995269523978587,31.207205057144165,22.97526502609253,54.18247151374817,-6.103515470812226e-09,-7.934570334100499e-08
7.167456413549097,124.39500000000002,1000.0,62,1240000,7,0.02075662836432457,2.1551122665405273,0.00026279999999999945,0.02713683582816846,4.373975825113883,-0.06951779171668031,31.683661222457886,22.792460441589355,54.47612285614014,-1.0681151962899094e-08,3.356933575560106e-08
6.868318337298875,123.67,1000.0,63,1260000,10,0.02284080721437931,2.192775249481201,0.00026219999999999943,0.021186024652788054,2.8432557179143254,-0.06146040484130668,30.331942081451416,32.70842432975769,63.04036831855774,-1.0681151962899094e-08,-3.05175760217935e-08
6.633763397449212,111.98300000000002,1000.0,64,1280000,7,0.021418068557977676,2.229959487915039,0.0002615999999999994,0.025298538513223175,3.502980057097417,-0.060040145286111075,29.62801241874695,21.625441074371338,51.25345492362976,1.5258788677030566e-09,0.0
6.536786139446415,108.979,1000.0,65,1300000,7,0.020782774314284325,2.2666196823120117,0.0002609999999999994,0.038711273842093774,3.9972241439540763,-0.06221651260127683,29.99988889694214,22.486474990844727,52.48636603355408,0.0,2.4414061883248905e-08
7.388371460120938,123.43699999999998,1000.0,66,1320000,6,0.020848140120506287,2.303267002105713,0.0002603999999999994,0.03961926968460774,5.2161847370120284,-0.06660258648391412,31.782320499420166,19.08058476448059,50.86290788650513,0.0,6.1035152043587e-08
7.995028316444104,128.56799999999998,1000.0,67,1340000,9,0.021772142499685287,2.3400588035583496,0.0002597999999999994,0.029656866027447597,3.191866116274914,-0.061916858784359825,30.979291439056396,27.269044399261475,58.24833822250366,-6.866454960174906e-09,3.051757735406113e-09
7.251998744130591,117.21700000000001,1000.0,68,1360000,9,0.021457821130752563,2.376622438430786,0.00025919999999999936,0.022397933387318887,2.906969309868777,-0.0732608153955878,30.637500047683716,28.851831436157227,59.48933410644531,-8.01086397217432e-09,-3.662109193669494e-08
6.533336609239147,112.06099999999999,1000.0,69,1380000,8,0.025014495477080345,2.4128172397613525,0.0002585999999999994,0.025036888547426167,3.821784274361004,-0.07096418293978507,30.232197761535645,26.435853719711304,56.66805338859558,-1.4495848965623281e-08,-6.713867151120212e-08
6.533924277169857,119.95500000000001,1000.0,70,1400000,9,0.023623716086149216,2.4489340782165527,0.0002579999999999994,0.026351518278698846,3.4921369337637795,-0.07832572559264372,29.172722101211548,28.554094076156616,57.72681784629822,6.103515470812226e-09,-1.831054596834747e-08
6.167663303789915,128.058,1000.0,71,1420000,7,0.020694294944405556,2.485234498977661,0.00025739999999999937,0.023501819837880918,4.224307878329731,-0.06127144454964379,30.157938480377197,20.57467532157898,50.73261570930481,7.629394338515283e-10,1.2207030941624453e-08
5.667335029800135,112.292,1000.0,72,1440000,7,0.02032407559454441,2.5211963653564453,0.00025679999999999936,0.022240922271963913,3.15130294403057,-0.055338808150459565,28.861645460128784,20.585880279541016,49.44752740859985,-1.2969969986897922e-08,-3.05175760217935e-08
5.171520841835949,94.436,1000.0,73,1460000,7,0.020273573696613312,2.556267261505127,0.00025619999999999934,0.026772879083636198,3.190906148422586,-0.05607198545176218,30.26795530319214,21.89809823036194,52.16605615615845,-7.629394338515283e-10,2.1362303925798187e-08
5.546501639667061,97.377,1000.0,74,1480000,6,0.021824557334184647,2.5906386375427246,0.00025559999999999933,0.03585766235622354,4.765979053176884,-0.06728421926847535,30.57276725769043,19.593311071395874,50.16607999801636,9.155272984173735e-09,-1.831054596834747e-08
6.122110132989596,99.31000000000002,1000.0,75,1500000,7,0.02135089412331581,2.6244497299194336,0.0002549999999999993,0.026375427795382787,4.237659409730633,-0.05512787105999326,29.734811305999756,21.542246103286743,51.277058362960815,-1.4209747156712638e-08,-8.239745596938519e-08
6.4220154615214,90.04399999999998,1000.0,76,1520000,8,0.02063303254544735,2.657444477081299,0.0002543999999999993,0.02418550454078617,2.7858283234813723,-0.05536546729937993,32.08742928504944,24.918039798736572,57.00547122955322,-3.051757735406113e-09,6.103515470812226e-09
5.42059795725879,66.88199999999999,1000.0,77,1540000,6,0.02191842533648014,2.6888914108276367,0.0002537999999999993,0.023800636281649145,3.2861827148543123,-0.0492091359167942,28.63014793395996,19.74281096458435,48.37296009063721,3.051757735406113e-09,-2.7465819840699623e-08
4.460411347655384,67.064,1000.0,78,1560000,8,0.023215699940919876,2.7189507484436035,0.00025319999999999927,0.017330113708371887,3.068948121878286,-0.05528563252775171,30.56052827835083,25.39046359062195,55.95099353790283,-1.9836425835251248e-08,-1.525878801089675e-08
4.256623197334257,78.88199999999999,1000.0,79,1580000,7,0.020701000466942787,2.7481884956359863,0.00025259999999999926,0.02988501617643304,3.4862672141130413,-0.06377283236269454,29.129485368728638,21.1408212184906,50.27030849456787,-1.907348501362094e-09,-2.7465819840699623e-08
4.604960174509153,84.65100000000001,1000.0,80,1600000,8,0.020022831857204437,2.776898145675659,0.00025199999999999924,0.02280819373645674,3.0717504364899555,-0.05313393001641019,31.429468393325806,26.28328275680542,57.71275281906128,1.76429750808893e-08,-2.1362303925798187e-08
5.133427851547853,82.76899999999999,1000.0,81,1620000,5,0.021080290898680687,2.8050696849823,0.0002513999999999992,0.02858752030462693,4.856752315344521,-0.05716801952249326,30.270448446273804,16.481127977371216,46.75157809257507,2.2888182460434336e-09,1.831054596834747e-08
5.524290506115587,97.167,1000.0,82,1640000,7,0.020312700420618057,2.833279609680176,0.0002507999999999992,0.026144959488632824,3.999827535062117,-0.06673757066769123,31.598985195159912,21.799596548080444,53.39858341217041,-6.103515470812226e-09,1.5258788677030566e-09
6.007054918143214,116.55599999999997,1000.0,83,1660000,7,0.02039380371570587,2.8622114658355713,0.00025019999999999925,0.028060398961020788,4.398181588831474,-0.06990491957771403,28.713823556900024,19.735809803009033,48.44963574409485,-6.103515470812226e-09,4.2724607851596375e-08
6.065706089215104,114.275,1000.0,84,1680000,6,0.021351901814341545,2.8917133808135986,0.00024959999999999924,0.025327980425109625,3.7871139787129575,-0.057175927010937114,31.04383683204651,18.188239574432373,49.232078313827515,1.9073485846288207e-10,-5.340575981449547e-08
6.369657460162992,101.624,1000.0,85,1700000,7,0.020319152623414993,2.921285390853882,0.0002489999999999992,0.028879737951174305,4.24074618041597,-0.06961939240487429,28.792415142059326,21.88343858718872,50.67585492134094,-1.5258788677030566e-09,5.493163968139925e-08
6.413911344486287,108.78200000000001,1000.0,86,1720000,7,0.020550286397337914,2.9511771202087402,0.0002483999999999992,0.023716174581248375,3.852973811869097,-0.06668755694176443,30.029171228408813,22.76983141899109,52.79900407791138,1.5258788677030566e-09,0.0
5.869007133990913,104.91600000000001,1000.0,87,1740000,8,0.02142913080751896,2.9812228679656982,0.0002477999999999992,0.0231495122127711,3.4781294802126412,-0.06372528943045737,30.384404182434082,24.7988121509552,55.183218479156494,-1.6403197022896165e-08,0.0
5.5478694486042,100.147,1000.0,88,1760000,7,0.021896712481975555,3.0112409591674805,0.0002471999999999992,0.03199367011446269,4.54025420643107,-0.07121826270412414,29.92392086982727,22.065234899520874,51.989158153533936,-4.577636492086867e-09,1.831054596834747e-08
5.972682459769474,106.367,1000.0,89,1780000,9,0.022263849154114723,3.0414600372314453,0.00024659999999999916,0.023133571911305665,2.92314874524972,-0.06681592233960389,30.41529893875122,28.38214945793152,58.79745054244995,-3.051757735406113e-09,0.0
6.163702279496914,99.46900000000001,1000.0,90,1800000,5,0.020394178107380867,3.0716166496276855,0.00024599999999999915,0.025140025360753743,4.3321699475328,-0.04624184044286275,30.827747344970703,15.622169017791748,46.449918270111084,5.340575981449547e-09,1.678466787780053e-08
5.411821494470237,76.015,1000.0,91,1820000,6,0.020116714760661125,3.100865125656128,0.00024539999999999913,0.020897858265362862,3.311641800517853,-0.04895195183646692,30.303671836853027,19.118253469467163,49.4219274520874,1.525878801089675e-08,-5.9509275729396904e-08
5.317013772412597,70.47,1000.0,92,1840000,7,0.023248692974448204,3.129091501235962,0.0002447999999999992,0.028606440454112755,3.0518264717187362,-0.06447756443460038,30.71222186088562,22.23203134536743,52.94425439834595,-3.051757735406113e-09,-9.765624753299562e-08
5.826616643109489,79.83,1000.0,93,1860000,6,0.02123061753809452,3.156752109527588,0.00024419999999999916,0.028241425988693843,3.71310171450035,-0.0658931331778455,30.573095560073853,17.650350093841553,48.22344756126404,-9.918212917625624e-09,-2.5939939973795845e-08
7.297705399245656,89.66799999999998,1000.0,94,1880000,7,0.020621705800294876,3.1842751502990723,0.00024359999999999917,0.03269294181660953,3.28506811809888,-0.06697002662382323,30.840816974639893,19.25079369544983,50.09161186218262,4.577636492086867e-09,-4.2724607851596375e-08
7.601642544141309,87.01700000000001,1000.0,95,1900000,7,0.020559152588248253,3.211580514907837,0.00024299999999999916,0.024255218631696315,3.024101926713488,-0.060078912829901195,31.175023555755615,21.97928738594055,53.15431213378906,-7.629394005448376e-09,9.155272984173735e-09
7.152841377158498,84.05,1000.0,96,1920000,8,0.023585278540849686,3.238584041595459,0.00024239999999999917,0.02260582751970881,3.0298531771943975,-0.06641280569713384,30.02173948287964,24.95495057106018,54.976691484451294,-8.392333938900265e-09,-4.2724607851596375e-08
6.177732749622843,88.148,1000.0,97,1940000,6,0.020400643348693848,3.265475273132324,0.00024179999999999918,0.021921100921599598,3.487598030077129,-0.06996007147815408,30.235408544540405,18.424580812454224,48.65999174118042,7.629394005448376e-09,-2.326965287124949e-08
6.331025790126572,102.702,1000.0,98,1960000,7,0.021121935918927193,3.2928147315979004,0.00024119999999999917,0.028484016683229786,3.4147289371664584,-0.057859252976778165,30.55625557899475,22.558809518814087,53.11506652832031,-1.9836425835251248e-08,-4.882812376649781e-08
6.009118563897649,104.91399999999999,1000.0,99,1980000,7,0.020693890750408173,3.3206429481506348,0.00024059999999999915,0.024634377487660106,3.316537140766163,-0.05959971650707183,29.515416145324707,23.179933309555054,52.69535183906555,-1.525878801089675e-08,6.103515470812226e-09
6.22508078193759,91.87700000000001,1000.0,100,2000000,7,0.023693419992923737,3.3484277725219727,0.00023999999999999917,0.037225891569470336,2.889863986013579,-0.06303801286042363,29.50920343399048,22.12521767616272,51.63442254066467,-3.051757735406113e-09,1.2207030941624453e-08
5.911870571878358,91.711,1000.0,101,2020000,6,0.021077202633023262,3.3761720657348633,0.00023939999999999918,0.025490195479509804,4.069761875465401,-0.06783647455584507,28.078242778778076,19.35088586807251,47.4291307926178,-9.155272984173735e-09,-1.2207030941624453e-08
5.482888233088349,107.218,1000.0,102,2040000,7,0.020949209108948708,3.4044651985168457,0.0002387999999999992,0.02316565928570093,3.6303756852935622,-0.07022250663711839,30.5650737285614,22.060321807861328,52.625396966934204,-9.155272984173735e-09,-7.629394005448376e-09
5.32747676773872,128.55100000000002,1000.0,103,2060000,6,0.02155360020697117,3.4340341091156006,0.0002381999999999992,0.027525340918058784,4.573015821881442,-0.06927072098905158,31.246326208114624,20.74906587600708,51.99539375305176,5.054473728449693e-09,6.103515470812226e-09
5.5561485567247555,127.98299999999999,1000.0,104,2080000,7,0.020702481269836426,3.464721202850342,0.00023759999999999922,0.024943131825532587,4.204751355307443,-0.06900640807124318,29.534792184829712,22.538010597229004,52.07280445098877,-3.051757735406113e-09,2.1362303925798187e-08
5.591398678781958,129.889,1000.0,105,2100000,7,0.022053439170122147,3.496473789215088,0.00023699999999999923,0.021108485694119425,3.7180908042401932,-0.07254669783421844,30.503328561782837,21.49342632293701,51.99675631523132,-4.577636492086867e-09,3.662109193669494e-08
5.499274527361559,121.13300000000004,1000.0,106,2120000,4,0.02005135454237461,3.5288631916046143,0.00023639999999999921,0.029479982922770105,4.35776371125596,-0.04216181201794848,30.770121335983276,11.46423864364624,42.23436141014099,3.051757735406113e-09,-3.05175760217935e-08
