Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LagragianMultiplier,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
-0.298956487820582,18.247803324771205,1000.0,1,20000,40,0.012065689079463482,0.0,0.00029939999999999996,0.0052032973421678045,0.7782774766192982,-0.013071490246293019,24.112955808639526,118.75336408615112,142.86632180213928,-1.1444091230217168e-09,-1.831054596834747e-08
-0.09214574429845532,58.880449271019415,1000.0,2,40000,27,0.020245080813765526,0.007040710654109716,0.00029879999999999994,0.0050078849856450905,2.357974641877594,-0.01697087689751276,24.20709729194641,90.4539647102356,114.66106271743774,-8.01086397217432e-09,7.019043124500968e-08
0.31750191021994106,82.49645945642533,1000.0,3,60000,36,0.020155364647507668,0.028297865763306618,0.00029819999999999993,0.00685778366172267,2.7212261670884996,-0.018731538346557976,27.107916593551636,119.6190288066864,146.72694778442383,-5.340575981449547e-09,2.5024414185281785e-07
1.7511370562844655,128.895,1000.0,4,80000,22,0.0225210040807724,0.05491918325424194,0.0002975999999999999,0.010461845221779667,4.055112448718151,-0.01709589760079969,25.796372652053833,73.95631051063538,99.7526843547821,4.3487546008691425e-08,9.765624753299562e-08
3.835073299465109,137.79000000000002,1000.0,5,100000,28,0.022488005459308624,0.08441793918609619,0.0002969999999999999,0.0101222157942081,2.858843982546148,-0.0212339179032231,24.401307344436646,94.38531422615051,118.78662300109863,-3.356933575560106e-08,5.8746337572301854e-08
5.351998537343348,127.21000000000001,1000.0,6,120000,26,0.020151754841208458,0.11563015729188919,0.0002963999999999999,0.011793266296566162,2.898818894279592,-0.022959949379238904,25.043527841567993,87.07679319381714,112.12032222747803,1.9836425835251248e-08,6.713867151120212e-08
6.04691803728844,126.94599999999998,1000.0,7,140000,27,0.021575573831796646,0.1479816734790802,0.00029579999999999987,0.011987126169525904,2.159789769857709,-0.026318531640285258,24.58779549598694,91.34088087081909,115.92867851257324,3.356933575560106e-08,1.22070304087174e-07
6.672163497084921,145.608,1000.0,8,160000,20,0.020183159038424492,0.18132507801055908,0.0002951999999999999,0.011452287885794839,2.251717429477186,-0.024438606049068057,25.62457299232483,62.50147271156311,88.126047372818,3.662109193669494e-08,7.324218387338988e-08
7.497624393454174,136.307,1000.0,9,180000,22,0.02081734500825405,0.21531027555465698,0.0002945999999999999,0.014317450296586029,2.871719638621984,-0.031543649787842284,24.864789485931396,74.16449809074402,99.02928948402405,7.629394005448376e-09,-3.662109193669494e-08
7.82025191773103,134.137,1000.0,10,200000,17,0.02112233266234398,0.2497517466545105,0.0002939999999999999,0.012709835983985736,3.134244598654109,-0.025745178556730988,24.167559146881104,57.04303765296936,81.21059823036194,3.662109193669494e-08,-1.2207030941624453e-08
8.23899603054998,135.363,1000.0,11,220000,17,0.020754359662532806,0.28456538915634155,0.00029339999999999987,0.014294280765273252,3.108641930830432,-0.029533569377739724,27.05127763748169,51.670740365982056,78.72201991081238,9.155272984173735e-09,1.831054596834747e-08
8.54318908107128,129.04699999999997,1000.0,12,240000,12,0.022493697702884674,0.31956586241722107,0.0002927999999999999,0.013894748579808913,3.3470391242648847,-0.027718175736457285,25.102709531784058,39.29393982887268,64.39665126800537,2.7465819840699623e-08,-2.4414061883248905e-08
9.093980090513524,125.73599999999996,1000.0,13,260000,14,0.021159464493393898,0.3546534478664398,0.0002921999999999999,0.015279325873058396,3.782731835875322,-0.03233976424588821,25.92766571044922,46.392244815826416,72.31991291046143,-3.051757735406113e-09,5.035400363340159e-08
9.43308225655976,147.142,1000.0,14,280000,19,0.02081291377544403,0.3901712894439697,0.0002915999999999999,0.01290045164931739,4.408333325137486,-0.043374242695784174,26.53275752067566,63.2273530960083,89.76011180877686,2.6702879907247734e-09,1.2207030941624453e-08
9.465758788829529,165.094,1000.0,15,300000,12,0.021645165979862213,0.4262624979019165,0.00029099999999999986,0.018236237162767777,4.324015280118766,-0.03218916084104603,25.785571813583374,40.30580925941467,66.091383934021,8.392333938900265e-09,-1.2207030941624453e-08
